,Original_Testing_Data,Predictions
1187,228.0,165.7565
1188,211.0,149.09462
1189,186.0,147.59082
1190,223.99999999999997,145.68913
1191,147.0,145.43532
1192,125.0,142.96246
1193,129.0,144.27153
1194,174.0,144.90572
1195,193.0,146.14299
1196,245.0,147.29356
1197,365.99999999999994,148.4795
1198,327.0,148.29198
1199,271.0,146.5122
1200,334.0,147.72218
1201,367.0,148.44292
1202,290.0,149.68037
1203,2.0,150.86684
1204,1.0,161.28682
1205,1.0,171.06456
1206,2.0,173.94662
1207,2.0,175.3505
1208,2.0,173.75085
1209,2.0,172.49933
1210,2.0,175.49542
1211,2.0,177.16563
1212,2.0,176.41914
1213,2.0,175.30997
1214,3.0,176.3027
1215,4.0,178.12215
1216,1.0,180.25636
1217,4.0,182.37408
1218,3.0,167.75848
1219,1.0,158.04842
1220,2.0,157.20558
1221,2.0,159.30235
1222,1.0,157.73038
1223,2.0,155.0384
1224,1.5,154.92506
1225,1.0,155.13165
1226,4.0,155.87402
1227,3.4999999999999996,156.8307
1228,3.0,160.33752
1229,2.0,159.09903
1230,3.0,156.75325
1231,1.0,156.75668
1232,2.0,157.03644
1233,5.0,157.82259
1234,1.5,159.5146
1235,1.0,156.98628
1236,3.0,153.44238
1237,3.0,152.37596
1238,3.0,154.39992
1239,2.0,153.08725
1240,2.0,150.78474
1241,2.0,151.0669
1242,2.0,151.38905
1243,4.0,152.17899
1244,1.0,153.09085
1245,4.0,155.99286
1246,5.0,155.02174
1247,6.0,152.72473
1248,5.0,153.4216
1249,9.0,154.40662
1250,34.0,155.46051
1251,48.0,155.7229
1252,31.000000000000004,154.4626
1253,30.0,154.20639
1254,34.0,156.99522
1255,21.0,155.70934
1256,22.0,153.29143
1257,24.999999999999996,153.32613
1258,40.0,153.55727
1259,31.000000000000004,154.30908
1260,27.999999999999996,155.2254
1261,27.999999999999996,158.49628
1262,24.0,157.44359
1263,26.0,155.23503
1264,34.0,155.34322
1265,44.0,155.64322
1266,44.0,156.43762
1267,1.0,157.39224
1268,2.0,157.5231
1269,1.3333333333333333,154.60977
1270,1.0,153.15302
1271,71.20599913597107,155.61763
1272,112.58799743652345,155.76653
1273,160.2600059509277,151.01108
1274,124.72200012207033,149.89847
1275,107.95800173282623,151.02654
1276,154.3140034675598,150.42928
1277,92.63800144195557,147.52866
1278,74.9079999923706,147.9942
1279,118.27799797058104,148.37405
1280,143.73200225830078,149.407
1281,102.7640016078949,150.5299
1282,125.80100154876709,152.97717
1283,105.31800270080566,152.67288
1284,70.38999938964844,150.15228
1285,76.78400230407715,150.67793
1286,104.93899393081664,151.13936
1287,181.50800132751462,152.19994
1288,13.0,153.35686
1289,6.999999999999999,149.55107
1290,11.0,141.42964
1291,13.0,139.22948
1292,17.0,139.71992
1293,18.0,141.1791
1294,16.0,136.46933
1295,13.999999999999998,136.94055
1296,3.0,136.57375
1297,16.0,137.44284
1298,6.999999999999999,138.32346
1299,13.0,141.14645
1300,11.0,143.04008
1301,12.0,138.95267
1302,17.0,139.44191
1303,6.999999999999999,139.213
1304,13.999999999999998,140.07077
1305,17.0,140.9761
1306,12.0,144.79254
1307,16.0,151.63496
1308,20.0,153.74084
1309,17.0,158.35152
1310,16.0,157.36047
1311,18.0,154.97435
1312,13.0,154.92317
1313,24.0,155.1301
1314,40.0,155.8723
1315,13.999999999999998,156.8223
1316,20.0,160.3334
1317,29.0,159.09663
1318,20.0,156.75137
1319,42.0,156.75497
1320,51.0,157.03506
1321,62.00000000000001,157.82088
1322,6.999999999999999,159.50705
1323,18.0,157.6136
1324,13.999999999999998,154.62883
1325,24.0,153.71353
1326,24.999999999999996,156.04712
1327,26.0,154.68997
1328,6.999999999999999,152.3308
1329,17.0,152.4431
1330,16.0,152.69452
1331,19.0,153.45595
1332,6.999999999999999,154.36765
1333,13.0,157.49081
1334,8.0,156.47076
1335,20.0,154.35905
1336,15.0,154.25996
1337,24.0,154.99307
1338,5.0,156.44913
1339,27.0,157.06322
1340,27.0,156.15822
1341,6.0,155.97362
1342,20.0,159.09302
1343,6.0,157.6215
1344,6.0,155.04973
1345,24.999999999999996,154.95013
1346,10.0,155.15656
1347,9.0,155.89893
1348,4.0,156.93993
1349,5.0,160.39384
1350,27.999999999999996,159.1339
1351,1.0,156.77988
1352,24.999999999999996,156.77988
1353,9.0,157.0591
1354,6.0,157.92151
1355,34.0,159.6367
1356,32.0,152.9035
1357,49.0,145.80899
1358,48.0,144.41406
1359,74.0,144.63422
1360,52.0,143.87639
1361,42.0,142.01968
1362,22.0,143.04198
1363,38.0,143.6413
1364,31.000000000000004,144.72505
1365,33.0,145.77412
1366,23.000000000000004,147.32687
1367,19.0,146.78354
1368,36.0,145.30273
1369,30.0,146.30167
1370,60.0,146.97415
1371,45.0,148.07388
1372,39.0,149.164
1373,30.0,147.32138
1374,39.0,139.81042
1375,46.00000000000001,138.85426
1376,83.0,139.4304
1377,48.0,141.12053
1378,30.0,136.4094
1379,21.0,136.94037
1380,17.0,136.57375
1381,35.0,137.44336
1382,38.0,138.32312
1383,43.0,141.1468
1384,26.0,143.04025
1385,24.999999999999996,138.953
1386,32.0,139.44208
1387,30.0,139.213
1388,27.999999999999996,140.0711
1389,10.0,140.97627
1390,12.0,140.9895
1391,9.0,143.15755
1392,4.0,142.59497
1393,19.0,144.26654
1394,11.0,143.61261
1395,6.0,141.95683
1396,12.0,142.98822
1397,6.999999999999999,143.5896
1398,10.0,144.67595
1399,3.0,145.72621
1400,4.0,147.2654
1401,6.999999999999999,146.72618
1402,10.0,145.25328
1403,9.0,146.25754
1404,17.0,146.93242
1405,19.0,148.0349
1406,18.0,149.12605
1407,27.999999999999996,159.82663
1408,31.000000000000004,165.7996
1409,15.0,165.94112
1410,13.999999999999998,168.43474
1411,19.0,167.73479
1412,13.999999999999998,166.95842
1413,15.0,167.62282
1414,23.000000000000004,168.26593
1415,20.0,169.12354
1416,20.0,170.00879
1417,18.0,172.13011
1418,16.0,171.3996
1419,15.0,170.63403
1420,24.0,171.28058
1421,27.0,171.9529
1422,20.0,172.82698
1423,1.0,173.73935
1424,4.0,162.63213
1425,1.0,154.17358
1426,1.5,156.89665
1427,1.7499999999999998,154.77995
1428,2.0,153.85658
1429,2.0,155.29462
1430,2.0,158.46245
1431,3.0,157.48274
1432,3.0,155.2364
1433,1.0,155.37721
1434,2.0,155.67636
1435,103.75700068473816,156.26727
1436,111.64000034332274,156.03235
1437,189.83299946784973,154.41452
1438,1126.3740043640137,153.92528
1439,182.21600103378296,156.58136
1440,99.085999250412,155.27625
1441,80.08999979496002,152.89406
1442,83.82999897003174,152.95776
1443,114.23799896240233,153.19681
1444,140.6249988079071,153.95274
1445,1125.7890129089355,154.86702
1446,163.95599699020386,158.07727
1447,128.13799905776978,157.03746
1448,72.34700095653534,154.86977
1449,90.88699913024902,155.01521
1450,127.73200023174287,155.32397
1451,166.33200025558472,156.12268
1452,34.0,157.0761
1453,65.0,152.08936
1454,85.0,141.48407
1455,64.0,138.50858
1456,102.99999999999999,138.62947
1457,72.0,140.26602
1458,40.0,135.47916
1459,52.0,136.15181
1460,41.0,135.74808
1461,44.0,136.50195
1462,52.99999999999999,137.21118
1463,102.99999999999999,140.11713
1464,87.0,142.20618
1465,70.0,138.15207
1466,63.0,138.81151
1467,62.00000000000001,138.56645
1468,60.0,139.34059
1469,51.0,140.10768
1470,48.0,153.08725
1471,52.0,164.6001
1472,38.0,165.04796
1473,22.0,168.26765
1474,24.999999999999996,167.60909
1475,22.0,166.89694
1476,27.999999999999996,167.55585
1477,39.0,168.20326
1478,34.0,169.06516
1479,34.0,169.95451
1480,27.0,172.09387
1481,22.0,171.34068
1482,21.0,170.57497
1483,52.0,171.22598
1484,52.0,171.9024
1485,72.0,172.78078
1486,233.0,173.69676
1487,297.0,177.87589
1488,276.0,179.39584
1489,262.0,181.68169
1490,255.0,178.9296
1491,188.0,176.70781
1492,132.0,176.31404
1493,194.0,178.23634
1494,230.00000000000003,180.36765
1495,255.0,182.64284
1496,173.0,184.81415
1497,233.0,183.03163
1498,199.0,181.07533
1499,173.0,180.63708
1500,308.0,182.30403
1501,402.00000000000006,184.20676
1502,409.0,186.2575
1503,2.0,188.23218
1504,5.0,170.07713
1505,2.0,154.60068
1506,2.0,152.35948
1507,3.0,152.1431
1508,5.0,151.26456
1509,1.0,148.13536
1510,4.0,148.52364
1511,1.0,148.91414
1512,8.0,149.95274
1513,2.0,151.0942
1514,3.0,153.5753
1515,6.0,153.19354
1516,2.0,150.64479
1517,4.0,151.13197
1518,6.0,151.60216
1519,3.0,152.6679
1520,170.24500274658203,153.84113
1521,343.65399169921875,152.78346
1522,473.2399959564209,150.03911
1523,333.435001373291,149.31425
1524,1012.5649871826172,150.85516
1525,446.10099792480463,150.35733
1526,177.86199951171875,147.51955
1527,187.21599960327148,147.9942
1528,287.30099868774414,148.37405
1529,423.01099395751953,149.40717
1530,352.85999298095703,150.5299
1531,893.9579925537109,152.97717
1532,416.0700073242188,152.67288
1533,220.00799560546875,150.15228
1534,184.9149990081787,150.67793
1535,325.24999809265137,151.13936
1536,502.63499450683605,152.19994
1537,2.5,153.35686
1538,2.0,148.70016
1539,1.0,144.61876
1540,1.0,144.18086
1541,1.0,143.7275
1542,1.0,142.81667
1543,1.0,145.81998
1544,1.0,146.04443
1545,1.0,145.05528
1546,1.0,146.58931
1547,17.0,147.85854
1548,22.0,146.02193
1549,20.0,138.47302
1550,110.0,137.36488
1551,89.0,138.14108
1552,74.0,140.17929
1553,38.0,135.4747
1554,32.0,136.19662
1555,35.0,135.79565
1556,58.0,136.54729
1557,75.0,137.25824
1558,66.0,140.1733
1559,49.99999999999999,142.25461
1560,36.0,138.19759
1561,26.0,138.84515
1562,40.0,138.60149
1563,24.999999999999996,139.37357
1564,108.99999999999999,140.14203
1565,157.0,153.09601
1566,140.0,164.55528
1567,99.99999999999999,164.97171
1568,121.00000000000001,168.21288
1569,86.0,167.51515
1570,73.0,166.80162
1571,92.00000000000001,167.46518
1572,113.0,168.11826
1573,124.00000000000001,168.98666
1574,66.0,169.88153
1575,92.00000000000001,172.04631
1576,91.0,171.26169
1577,94.0,170.49562
1578,127.0,171.15265
1579,142.0,171.83492
1580,170.0,172.7188
1581,510.99999999999994,173.63959
1582,1048.0,170.97972
1583,609.0,167.74423
1584,513.0,167.3211
1585,533.0,168.70522
1586,423.99999999999994,167.90068
1587,314.0,166.98657
1588,365.0,167.62334
1589,466.0,168.26628
1590,508.0,169.12387
1591,447.99999999999994,170.00912
1592,555.0,172.13011
1593,403.0,171.39993
1594,365.0,170.63438
1595,597.0,171.28093
1596,808.0,171.95323
1597,927.0,172.82748
1598,1.0,173.7397
1599,5.0,171.00858
1600,2.0,167.7257
1601,3.0,167.27216
1602,4.0,168.66777
1603,3.0,167.85002
1604,3.0,167.36351
1605,3.0,168.31969
1606,3.0,169.04489
1607,3.0,169.98628
1608,3.0,172.0853
1609,4.0,171.34515
1610,4.0,170.5796
1611,2.0,171.23044
1612,4.0,171.90619
1613,6.0,172.78421
1614,2.0,173.7002
1615,2.0,162.6723
1616,5.0,151.23106
1617,1.0,151.50015
1618,4.0,152.01843
1619,12.0,151.49416
1620,3.0,148.46405
1621,3.0,148.90623
1622,4.0,149.30637
1623,5.0,150.35097
1624,2.0,151.50668
1625,6.0,153.99088
1626,6.0,153.5588
1627,2.0,150.99992
1628,2.0,151.46376
1629,6.999999999999999,151.94064
1630,2.0,153.01169
1631,3.0,154.19678
1632,2.0,154.0824
1633,2.0,154.52477
1634,1.0,154.85071
1635,1.0,158.00685
1636,1.5,157.04657
1637,1.0,154.97572
1638,1.0,154.78682
1639,1.0,155.64305
1640,1.0,159.53728
1641,1.0,158.45197
1642,3.0,156.22864
1643,3.0,155.9664
1644,5.0,156.69058
1645,1.0,158.14287
1646,3.0,154.77704
1647,1.0,147.45137
1648,3.0,146.00957
1649,6.999999999999999,145.59227
1650,4.0,145.2203
1651,1.0,142.9841
1652,3.0,144.2717
1653,3.0,144.90572
1654,5.0,146.14299
1655,1.0,147.29321
1656,2.0,148.47968
1657,4.0,148.29231
1658,3.0,146.51187
1659,2.0,147.72202
1660,1.0,148.44241
1661,2.0,149.6802
1662,6.0,150.86649
1663,9.0,146.66539
1664,15.0,143.46219
1665,4.0,143.33992
1666,3.0,144.20937
1667,9.0,143.65846
1668,5.0,141.91373
1669,5.0,142.96417
1670,5.0,143.56711
1671,10.0,144.65465
1672,10.0,145.7051
1673,11.0,147.23827
1674,6.0,146.70076
1675,4.0,145.23148
1676,8.0,146.23848
1677,24.999999999999996,146.91473
1678,13.999999999999998,148.01756
1679,6.999999999999999,149.10956
1680,10.0,133.05713
1681,4.0,121.25647
1682,6.0,119.61117
1683,5.0,120.25892
1684,5.0,122.207146
1685,8.0,118.67062
1686,1.0,119.74168
1687,3.4999999999999996,119.35461
1688,6.0,119.96423
1689,2.0,120.42961
1690,3.0,123.19302
1691,11.0,124.8926
1692,6.999999999999999,122.01344
1693,2.0,122.916374
1694,9.0,122.71254
1695,9.0,123.34603
1696,6.0,123.89281
1697,2.0,152.52055
1698,1.0,173.8144
1699,3.0,176.7334
1700,1.0,178.09947
1701,6.999999999999999,179.28714
1702,1.0,181.97775
1703,2.0,184.55655
1704,1.0,182.80615
1705,1.0,182.00969
1706,6.0,182.21628
1707,1.0,184.24504
1708,3.0,186.14812
1709,68.0,188.14717
1710,42.0,166.69774
1711,37.0,145.14836
1712,70.0,141.89209
1713,86.0,140.25073
1714,66.0,141.51276
1715,51.0,136.47998
1716,49.99999999999999,136.93419
1717,35.0,136.56705
1718,35.0,137.42807
1719,61.0,138.30869
1720,88.0,141.13684
1721,86.0,143.03339
1722,57.0,138.94666
1723,58.0,139.43692
1724,46.00000000000001,139.20767
1725,46.00000000000001,140.05875
1726,31.000000000000004,140.96443
1727,23.000000000000004,153.77467
1728,30.0,164.91505
1729,23.000000000000004,165.19359
1730,13.999999999999998,168.33377
1731,11.0,167.65442
1732,16.0,166.9294
1733,17.0,167.57594
1734,23.000000000000004,168.2218
1735,27.0,169.08284
1736,12.0,169.97083
1737,12.0,172.10469
1738,21.0,171.3582
1739,11.0,170.59299
1740,31.000000000000004,171.24246
1741,33.0,171.91751
1742,44.0,172.79486
1743,5.0,173.70964
1744,2.0,163.18474
1745,6.0,155.38701
1746,2.0,156.19481
1747,1.0,158.73909
1748,6.0,156.66258
1749,2.0,154.73256
1750,2.0,155.92125
1751,2.0,156.66689
1752,6.999999999999999,160.20631
1753,3.0,158.93709
1754,2.0,156.63768
1755,3.0,156.64902
1756,9.0,156.92961
1757,1.0,157.71596
1758,18.0,159.02261
1759,17.0,165.80133
1760,22.0,167.72276
1761,19.0,166.75475
1762,22.0,168.69199
1763,18.0,167.79799
1764,6.999999999999999,166.93626
1765,13.0,167.55928
1766,21.0,168.20634
1767,18.0,169.0684
1768,17.0,169.95744
1769,23.000000000000004,172.0956
1770,20.0,171.34395
1771,12.0,170.5784
1772,26.0,171.2289
1773,30.0,171.90498
1774,35.0,172.78336
1775,23.000000000000004,173.699
1776,20.0,143.2185
1777,12.0,115.32403
1778,13.0,114.363396
1779,13.999999999999998,114.38967
1780,10.0,115.08413
1781,12.0,114.2188
1782,13.999999999999998,113.6224
1783,21.0,112.971214
1784,18.0,112.518715
1785,16.0,112.22249
1786,20.0,114.765236
1787,19.0,115.43531
1788,17.0,114.77193
1789,18.0,114.29316
1790,30.0,113.90059
1791,31.000000000000004,113.707054
1792,6.999999999999999,113.66138
1793,16.0,136.6936
1794,15.0,143.74913
1795,6.0,142.1064
1796,8.0,144.32321
1797,5.0,143.40533
1798,3.0,141.94498
1799,6.0,142.9738
1800,6.999999999999999,143.5757
1801,13.0,144.66289
1802,6.0,145.71317
1803,6.999999999999999,147.24892
1804,5.0,146.71056
1805,6.0,145.23988
1806,6.0,146.24568
1807,12.0,146.92126
1808,11.0,148.0246
1809,8.0,149.11609
1810,12.0,150.77548
1811,20.0,149.57562
1812,17.0,150.19281
1813,11.0,152.09433
1814,19.0,151.59976
1815,15.0,148.75117
1816,13.0,149.19199
1817,12.0,149.59932
1818,16.0,150.64839
1819,22.0,151.81459
1820,21.0,154.29964
1821,17.0,153.83083
1822,12.0,151.26472
1823,5.0,151.71173
1824,15.0,152.19376
1825,17.0,153.26877
1826,4.0,154.46295
1827,1.0,185.86287
1828,1.0,201.4999
1829,1.0,205.52481
1830,2.0,210.65993
1831,1.0,207.25546
1832,1.0,205.69653
1833,2.0,206.38997
1834,2.0,206.878
1835,1.0,208.81473
1836,1.0,213.85524
1837,1.0,211.32983
1838,4.0,209.92442
1839,6.0,210.33656
1840,4.0,211.05232
1841,969.8729915618896,211.93208
1842,110.48699998855592,175.62886
1843,88.22400116920471,161.43416
1844,66.84499931335449,208.42131
1845,177.47399950027466,195.91194
1846,94.70400071144104,184.99738
1847,81.31700038909912,174.67166
1848,971.4310111999511,166.54214
1849,115.96799981594086,164.34526
1850,114.36000061035156,156.00934
1851,88.72600078582764,211.23367
1852,132.1889991760254,199.30147
1853,85.93299984931946,187.53223
1854,101.56500023603438,177.48074
1855,1147.286003112793,167.75505
1856,212.37799978256223,165.84494
1857,136.8860011100769,158.40698
1858,259.0,211.57918
1859,285.0,172.15364
1860,293.0,171.42517
1861,216.0,167.83147
1862,178.0,169.01793
1863,137.0,167.94601
1864,130.0,166.98451
1865,182.0,167.60324
1866,221.0,168.24773
1867,246.0,169.1067
1868,170.0,169.99298
1869,173.0,172.1193
1870,146.0,171.38225
1871,193.0,170.61687
1872,313.0,171.26479
1873,350.0,171.93796
1874,312.0,172.81323
1875,1.0,173.72699
1876,5.0,229.9949
1877,5.0,248.4381
1878,4.0,256.54288
1879,3.0,277.48502
1880,8.0,271.20947
1881,6.999999999999999,267.08136
1882,6.0,265.10272
1883,6.0,263.4832
1884,6.999999999999999,262.17343
1885,2.0,260.8482
1886,1.0,278.8717
1887,6.999999999999999,271.55206
1888,10.0,267.06058
1889,12.0,264.75
1890,17.0,262.98654
1891,10.0,261.52017
1892,33.0,260.06342
1893,40.0,181.43303
1894,48.0,162.31409
1895,21.0,156.47592
1896,33.0,156.57002
1897,13.999999999999998,154.6934
1898,21.0,152.10138
1899,16.0,152.1917
1900,39.0,152.45186
1901,32.0,153.21725
1902,35.0,154.12808
1903,24.0,157.21022
1904,16.0,156.19875
1905,31.000000000000004,154.114
1906,45.0,154.33794
1907,67.0,154.66472
1908,82.0,155.47133
1909,707.0,156.42303
1910,871.9999999999999,164.49037
1911,874.0,167.34119
1912,688.0,166.58044
1913,570.0,168.64253
1914,472.00000000000006,167.78493
1915,355.0,166.94244
1916,473.0,167.57199
1917,544.0,168.21837
1918,710.0,169.07974
1919,569.0,169.96791
1920,556.0,172.10246
1921,491.0,171.35493
1922,475.0,170.58922
1923,640.0,171.23936
1924,888.0,171.91443
1925,781.0,172.79211
1926,4.0,173.70708
1927,5.0,170.91652
1928,1.0,167.60857
1929,1.5,167.15607
1930,2.0,168.58707
1931,1.6666666666666667,167.7123
1932,1.3333333333333337,166.7951
1933,1.0,167.44286
1934,1.3333333333333333,168.09764
1935,1.666666666666666,168.96744
1936,2.0,169.86368
1937,2.0,172.03464
1938,2.0,171.2423
1939,1.0,170.41096
1940,4.0,171.45059
1941,4.0,173.01073
1942,1.0,174.79599
1943,2.0,175.97609
1944,3.0,176.15553
1945,1.0,174.09448
1946,2.0,172.64906
1947,3.0,173.24324
1948,3.0,175.0024
1949,2.0,177.22437
1950,1.0,179.48067
1951,1.0,179.20831
1952,5.0,177.0918
1953,4.0,175.6802
1954,1.0,176.9867
1955,5.0,178.8683
1956,2.0,181.01248
1957,1.0,183.12883
1958,1.0,164.2077
1959,4.0,148.3313
1960,2.0,147.38458
1961,2.0,145.6328
1962,2.0,145.43376
1963,1.0,142.96727
1964,1.2,144.27599
1965,1.4,144.90794
1966,1.6,146.14386
1967,2.0,147.29425
1968,8.0,148.966
1969,2.0,149.2327
1970,4.0,147.74606
1971,4.0,148.89954
1972,9.0,149.6706
1973,11.0,150.91508
1974,13.999999999999998,130.88342
1975,3.0,114.948296
1976,5.0,113.16286
1977,6.999999999999999,114.39242
1978,4.0,115.250015
1979,10.0,114.38692
1980,9.0,113.81284
1981,15.0,113.231544
1982,6.999999999999999,112.85581
1983,10.0,112.630165
1984,9.0,115.00067
1985,6.0,115.17497
1986,6.999999999999999,114.55384
1987,18.0,114.321495
1988,6.0,114.17552
1989,151.0,114.19957
1990,176.0,183.02373
1991,245.0,206.86943
1992,211.99999999999997,211.49452
1993,227.0,218.45337
1994,132.0,214.42365
1995,131.0,212.54909
1996,116.0,212.94011
1997,159.0,213.67183
1998,234.99999999999997,214.61255
1999,182.0,215.4729
2000,226.0,221.36824
2001,144.0,217.27911
2002,134.0,215.19144
2003,142.0,215.3192
2004,223.99999999999997,215.83815
2005,240.0,216.56438
2006,1.0,217.23807
2007,1.0,180.62215
2008,1.0,171.99806
2009,1.0,168.56886
2010,1.0,169.11151
2011,2.0,167.89981
2012,3.0,166.8686
2013,3.0,167.46227
2014,2.0,168.11568
2015,5.0,168.98427
2016,2.0,169.8793
2017,2.0,172.04494
2018,1.0,171.25963
2019,6.0,170.49356
2020,2.0,171.15059
2021,4.0,171.83302
2022,2.0,172.71724
2023,102.0,173.63803
2024,128.0,158.07211
2025,125.0,144.79666
2026,77.0,145.07263
2027,121.00000000000001,144.34348
2028,63.0,143.90541
2029,71.0,141.90308
2030,90.0,142.97911
2031,107.0,143.58084
2032,67.0,144.66753
2033,72.0,145.71814
2034,113.0,147.25493
2035,66.0,146.71622
2036,66.0,145.24487
2037,101.0,146.24998
2038,129.0,146.9252
2039,90.0,148.02803
2040,6.999999999999999,149.11952
2041,12.0,150.80794
2042,11.0,151.56404
2043,8.0,152.64574
2044,8.0,155.81581
2045,6.0,154.81361
2046,6.999999999999999,152.53378
2047,3.0,152.70018
2048,8.0,152.9454
2049,6.0,153.70375
2050,6.999999999999999,154.61716
2051,4.0,157.78362
2052,5.0,156.75394
2053,5.0,154.61389
2054,10.0,154.78613
2055,18.0,155.10107
2056,11.0,155.90201
2057,15.0,156.85509
2058,15.0,152.0119
2059,24.0,141.61441
2060,16.0,138.65884
2061,11.0,138.8237
2062,16.0,140.41869
2063,12.0,135.6356
2064,23.000000000000004,136.2691
2065,29.0,135.8719
2066,16.0,136.61977
2067,16.0,137.33363
2068,24.0,140.2619
2069,17.0,142.33154
2070,10.0,138.27057
2071,15.0,138.90045
2072,18.0,138.6578
2073,27.0,139.42714
2074,6.999999999999999,140.19836
2075,6.999999999999999,153.16676
2076,12.0,164.59856
2077,6.0,165.00073
2078,6.0,168.22952
2079,5.0,167.53644
2080,6.0,166.8224
2081,6.0,167.4827
2082,13.999999999999998,168.1349
2083,9.0,169.00195
2084,6.999999999999999,169.89545
2085,2.0,172.0554
2086,4.0,171.27733
2087,6.999999999999999,170.51143
2088,6.999999999999999,171.16707
2089,13.0,171.84796
2090,11.0,172.7308
2091,45.0,173.65092
2092,29.0,181.32433
2093,22.0,183.88441
2094,18.0,186.53209
2095,27.0,184.74168
2096,10.0,182.5173
2097,11.0,181.92554
2098,15.0,183.65242
2099,26.0,185.60287
2100,21.0,187.7031
2101,18.0,189.6977
2102,9.0,188.93092
2103,24.999999999999996,186.71875
2104,21.0,186.04507
2105,43.0,187.49083
2106,37.0,189.20467
