,Predicciones Venta
33590,149.15662
33591,150.40678
33592,148.42592
33593,148.70189
33594,150.32504
33595,150.04718
33596,147.26591
33597,147.81235
33598,148.19118
33599,149.22325
33600,150.34032
33601,152.72354
33602,152.4613
33603,149.97557
33604,150.5215
33605,150.9831
33606,152.04282
33607,153.19475
33608,148.98558
33609,140.74255
33610,138.40967
33611,139.14499
33612,140.79494
33613,136.1008
33614,136.64844
33615,136.2715
33616,137.00478
33617,137.73238
33618,140.72075
33619,142.72375
33620,138.65437
33621,139.20235
33622,138.9688
33623,139.72612
33624,140.50798
33625,140.2734
33626,137.87387
33627,136.55348
33628,138.40846
33629,140.36974
33630,135.8245
33631,136.44185
33632,136.05428
33633,136.79509
33634,137.51566
33635,140.47243
33636,142.51186
33637,138.44556
33638,139.03595
33639,138.79759
33640,139.56075
33641,140.33711
33642,125.12392
33643,113.7718
33644,111.53232
33645,114.52567
33646,114.35979
33647,113.886856
33648,113.24082
33649,112.42701
33650,111.75299
33651,111.25516
33652,114.413025
33653,114.38503
33654,114.06802
33655,113.53224
33656,112.96932
33657,112.589294
33658,112.369995
33659,156.6133
33660,177.48299
33661,180.71385
33662,179.1106
33663,177.04628
33664,176.83884
33665,178.79926
33666,180.91837
33667,183.17897
33668,185.33276
33669,183.65431
33670,181.6592
33671,181.20705
33672,182.852
33673,184.7367
33674,186.76941
33675,188.72589
33676,167.7985
33677,156.3114
33678,154.83885
33679,156.17334
33680,154.75557
33681,152.28099
33682,152.39348
33683,152.64609
33684,153.40804
33685,154.31973
33686,157.43398
33687,156.41582
33688,154.3096
33689,154.51309
33690,154.83542
33691,155.63995
33692,156.59235
33693,149.04997
33694,136.82996
33695,133.12308
33696,135.09793
33697,138.26129
33698,134.24875
33699,135.73108
33700,134.34131
33701,133.59567
33702,132.64018
33703,137.56717
33704,140.7848
33705,137.61697
33706,138.31401
33707,136.92046
33708,136.19148
33709,135.35912
33710,862.92615
33711,1741.5237
33712,2985.3516
33713,3592.3564
33714,3720.5378
33715,3998.7046
33716,4166.424
33717,4223.9453
33718,4521.882
33719,5128.96
33720,5096.875
33721,4621.5903
33722,4259.268
33723,4115.9194
33724,4184.012
33725,4487.4893
33726,5092.2607
33727,5408.0625
33728,4764.6
33729,3664.1113
33730,2121.0225
33731,1067.4531
33732,548.692
33733,266.7202
33734,265.02786
33735,263.6482
33736,262.255
33737,280.65234
33738,273.23376
33739,268.6693
33740,266.28333
33741,264.44913
33742,262.91443
33743,261.3919
33744,184.03314
33745,164.22041
33746,158.1432
33747,158.45215
33748,156.46664
33749,153.71646
33750,153.6354
33751,153.85864
33752,154.60703
33753,155.52422
33754,158.84573
33755,157.77538
33756,155.5352
33757,155.30132
33758,156.01398
33759,157.46558
33760,154.4049
33761,147.35881
33762,145.96182
33763,145.5945
33764,145.22719
33765,142.99132
33766,144.2748
33767,144.90709
33768,146.14368
33769,147.2939
33770,148.48723
33771,148.30005
33772,146.51204
33773,147.71875
33774,148.43777
33775,149.67403
33776,150.86014
33777,159.45932
33778,165.59285
33779,165.69983
33780,168.31264
33781,167.55826
33782,166.7884
33783,167.46019
33784,168.11395
33785,168.98254
33786,169.87724
33787,172.04356
33788,171.2574
33789,170.4915
33790,171.1487
33791,171.83113
33792,172.7157
33793,145.59244
33794,126.64592
33795,125.696106
33796,128.27594
33797,129.96556
33798,125.80068
33799,125.60646
33800,124.73478
33801,124.68928
33802,124.733406
33803,130.18501
33804,131.70291
33805,128.21172
33806,128.02075
33807,127.298134
33808,127.333336
33809,127.47055
33810,141.6309
33811,149.67746
33812,154.4286
33813,154.84247
33814,153.40271
33815,154.38791
33816,155.08253
33817,158.29793
33818,157.1891
33819,155.02174
33820,155.15173
33821,155.4569
33822,156.25371
33823,157.20764
33824,156.01312
33825,151.0887
33826,149.724
33827,150.71881
33828,150.14061
33829,147.2848
33830,147.77353
33831,148.15202
33832,149.18375
33833,151.55374
33834,151.83537
33835,149.73396
33836,150.39476
33837,150.91989
33838,151.99886
33839,153.16006
33840,161.52174
33841,166.53975
33842,166.05136
33843,168.46634
33844,167.62059
33845,166.8157
33846,167.45934
33847,168.1131
33848,168.98186
33849,169.87656
33850,172.04321
33851,171.25688
33852,170.49098
33853,171.14801
33854,171.83044
33855,172.71501
33856,173.63615
33857,158.2076
33858,145.38895
33859,146.13423
33860,143.60077
33861,142.14075
33862,143.2489
33863,144.41269
33864,146.74747
33865,147.75172
33866,147.8769
33867,149.20332
33868,150.58829
33869,153.62578
33870,152.76663
33871,150.61234
33872,150.99374
33873,151.32071
33874,152.11357
33875,153.02594
33876,155.91678
33877,154.94807
33878,152.92343
33879,153.28491
33880,153.66682
33881,154.49593
33882,155.44814
33883,155.01746
33884,153.0256
33885,152.52829
33886,154.91922
33887,153.67781
33888,151.39095
33889,151.62518
33890,151.91608
33891,152.69296
33892,153.60364
33893,156.59578
33894,155.60373
33895,153.55159
33896,153.83975
33897,154.19058
33898,155.00714
33899,155.95903
33900,164.21819
33901,167.25807
33902,166.5382
33903,168.6276
33904,167.77531
33905,166.93678
33906,167.5682
33907,168.21477
33908,169.07597
33909,169.96481
33910,172.10057
33911,171.35185
33912,170.58629
33913,171.23611
33914,171.91168
33915,172.78937
33916,173.70467
33917,171.0144
33918,167.75609
33919,167.31422
33920,168.69885
33921,167.88676
33922,166.9718
33923,167.60873
33924,168.25288
33925,169.11168
33926,169.99779
33927,172.12239
33928,171.38739
33929,170.62167
33930,171.26926
33931,171.94241
33932,172.81754
33933,173.73042
33934,172.37311
33935,169.1103
33936,168.43732
33937,169.57466
33938,171.94516
33939,171.2167
33940,170.45819
33941,171.06094
33942,172.228
33943,173.51595
33944,162.26033
33945,153.61256
33946,154.23593
33947,156.24374
33948,155.1246
33949,152.67992
33950,152.8106
33951,153.05359
33952,153.8109
33953,154.72449
33954,157.90965
33955,156.8757
33956,154.7238
33957,154.88454
33958,155.19673
33959,155.99698
33960,156.95006
33961,140.03711
33962,128.28093
33963,124.93364
33964,128.34103
33965,129.54929
33966,125.54086
33967,125.29443
33968,124.43392
33969,124.407646
33970,124.46294
33971,129.828
33972,130.71187
33973,127.09258
33974,127.544044
33975,127.009636
33976,127.29625
33977,137.86255
33978,142.06004
33979,142.35335
33980,144.14583
33981,143.58171
33982,141.94618
33983,143.00127
33984,143.60231
33985,144.68814
33986,145.7379
33987,147.28033
33988,146.74043
33989,145.2653
33990,146.26836
33991,146.9599
33992,148.52415
33993,188.96132
33994,208.35143
33995,214.16881
33996,222.69225
33997,218.90501
33998,216.91402
33999,217.17813
34000,217.72147
34001,218.48291
34002,219.16861
34003,226.06151
34004,221.69984
34005,219.40799
34006,219.33759
34007,219.67296
34008,220.22386
34009,220.72667
34010,167.22957
34011,149.36595
34012,146.31335
34013,144.79718
34014,143.97908
34015,141.92747
34016,143.33064
34017,144.45992
34018,145.62816
34019,147.18074
34020,146.65405
34021,145.20023
34022,146.21066
34023,146.88846
34024,147.99318
34025,149.65909
34026,151.00748
34027,152.81523
34028,156.2896
34029,155.3992
34030,153.08623
34031,153.21896
34032,153.45183
34033,154.20502
34034,155.121
34035,158.37401
34036,157.32494
34037,155.12856
34038,155.24739
34039,155.55031
34040,156.34575
34041,157.30003
34042,154.34995
34043,147.36792
34044,145.97212
34045,145.62508
34046,145.25758
34047,143.01054
34048,144.28424
34049,144.9136
34050,146.14746
34051,147.297
34052,148.5056
34053,148.31894
34054,146.51512
34055,147.71446
34056,148.4297
34057,149.66423
34058,150.84932
34059,159.52267
34060,165.69691
34061,165.80974
34062,168.38872
34063,167.67743
34064,166.90895
34065,167.5732
34066,168.21906
34067,169.0801
34068,169.96843
34069,172.10298
34070,171.35562
34071,170.59042
34072,171.23988
34073,171.91545
34074,172.79247
34075,173.70793
34076,161.21074
34077,151.75465
34078,154.18184
34079,151.94029
34080,149.82549
34081,150.07982
34082,150.22664
34083,151.47337
34084,154.7135
34085,153.92767
34086,151.79227
34087,152.609
34088,153.63643
34089,154.69717
34090,389.30246
34091,625.2521
34092,940.7464
34093,893.16296
34094,781.6071
34095,689.5405
34096,565.6746
34097,568.22906
34098,668.10236
34099,900.00195
34100,845.2153
34101,746.8344
34102,653.6281
34103,554.50916
34104,558.53796
34105,659.4141
34106,890.06683
34107,511.5048
34108,355.3962
34109,265.71768
34110,197.22118
34111,168.48987
34112,154.79868
34113,151.77835
34114,152.06085
34115,152.83464
34116,153.74565
34117,156.76184
34118,155.76463
34119,153.70581
34120,153.9761
34121,154.31938
34122,155.13336
34123,156.08455
34124,151.8826
34125,146.34908
34126,145.20383
34127,145.8624
34128,145.04001
34129,143.11272
34130,144.02287
34131,144.58853
34132,145.6328
34133,146.66281
34134,148.43108
34135,147.82213
34136,146.22423
34137,147.12904
34138,147.76254
34139,148.82518
34140,149.89487
34141,262.96902
34142,365.25586
34143,554.7177
34144,546.4086
34145,484.89825
34146,455.838
34147,394.84113
34148,343.70786
34149,353.29617
34150,519.14606
34151,506.8202
34152,465.3768
34153,421.64447
34154,390.1008
34155,340.38925
34156,350.61212
34157,513.59247
34158,210.24556
34159,172.7303
34160,153.43053
34161,148.038
34162,145.8703
34163,143.0411
34164,144.27875
34165,144.90948
34166,146.14505
34167,147.29494
34168,148.49513
34169,148.30812
34170,146.5129
34171,147.71617
34172,148.43365
34173,149.66922
34174,150.85464
34175,147.08063
34176,144.33472
34177,144.35893
34178,145.52856
34179,144.90794
34180,143.05519
34181,143.99298
34182,144.55951
34183,145.60515
34184,146.63551
34185,148.39758
34186,147.79105
34187,146.19606
34188,147.10345
34189,147.73799
34190,148.802
34191,149.87169
34192,149.82394
34193,145.77705
34194,145.26393
34195,145.38637
34196,145.15437
34197,142.99097
34198,144.28012
34199,144.91069
34200,146.1454
34201,147.29527
34202,148.4977
34203,148.31104
34204,146.51358
34205,147.71548
34206,148.43262
34207,149.66785
34208,150.85327
34209,150.4564
34210,151.68065
34211,153.2837
34212,156.87982
34213,155.95782
34214,153.6038
34215,153.67404
34216,153.89607
34217,154.64429
34218,155.56183
34219,158.8897
34220,157.81418
34221,155.57092
34222,155.64957
34223,155.94237
34224,156.73454
34225,157.6895
34226,156.12183
34227,150.74971
34228,149.27219
34229,150.0429
34230,149.47397
34231,146.72395
34232,147.31828
34233,147.70999
34234,148.74431
34235,149.84833
34236,152.06342
34237,151.8431
34238,149.47035
34239,150.10368
34240,150.57628
34241,151.63617
34242,152.77695
34243,148.26897
34244,144.39569
34245,143.50374
34246,144.23444
34247,143.56625
34248,141.81825
34249,142.86697
34250,143.45566
34251,145.91753
34252,146.41638
34253,144.99655
34254,147.01245
34255,148.74464
34256,174.45769
34257,188.9299
34258,193.17891
34259,194.92778
34260,192.4441
34261,191.55199
34262,192.91498
34263,194.50206
34264,196.25882
34265,197.9158
34266,199.15309
34267,196.3902
34268,195.269
34269,196.30914
34270,197.66508
34271,199.19345
34272,200.65071
34273,153.67387
34274,132.27475
34275,127.84766
34276,130.2477
34277,131.21829
34278,127.00946
34279,126.58565
34280,125.679276
34281,125.57727
34282,125.58809
34283,131.29797
34284,132.72467
34285,129.21082
34286,128.90755
34287,128.1468
34288,128.1305
34289,128.23473
34290,138.50703
34291,142.16376
34292,142.31573
34293,143.99693
34294,143.42422
34295,141.79541
34296,142.86595
34297,143.47282
34298,144.56432
34299,145.61786
34300,147.12527
34301,146.59464
34302,145.14081
34303,146.15863
34304,146.83917
34305,147.94681
34306,149.04138
34307,207.8754
34308,233.95473
34309,241.93947
34310,259.7155
34311,254.35509
34312,250.98119
34313,249.7475
34314,248.82275
34315,248.17827
34316,247.4991
34317,261.967
34318,255.58618
34319,251.7907
34320,250.19725
34321,249.1085
34322,248.28955
34323,247.46252
34324,200.07457
34325,168.52078
34326,158.6206
34327,155.75192
34328,153.17981
34329,149.48221
34330,149.53561
34331,149.95119
34332,151.00594
34333,152.18414
34334,154.66954
34335,154.15642
34336,151.5831
34337,152.0107
34338,152.49892
34339,153.5789
34340,154.78305
34341,168.87126
34342,178.5616
34343,180.77481
34344,178.80406
34345,176.58864
34346,176.26218
34347,178.16199
34348,180.29398
34349,182.57106
34350,184.74477
34351,182.94835
34352,180.99684
34353,180.56049
34354,182.23053
34355,184.13565
34356,186.18881
34357,188.1659
34358,162.32954
34359,147.00644
34360,145.74837
34361,144.71475
34362,144.05997
34363,142.00801
34364,143.04591
34365,143.6449
34366,144.72884
34367,145.77774
34368,147.33116
34369,146.78783
34370,145.30618
34371,146.30493
34372,146.97707
34373,148.07715
34374,149.16658
34375,146.90494
34376,139.2463
34377,138.07188
34378,138.8711
34379,140.73862
34380,136.0395
34381,136.64192
34382,136.26447
34383,136.99808
34384,137.72534
34385,140.71284
34386,142.71689
34387,138.64767
34388,139.19669
34389,138.96313
34390,139.7208
34391,140.50232
34392,142.7533
34393,144.9385
34394,144.59592
34395,145.29106
34396,142.91884
34397,144.30176
34398,144.90399
34399,146.149
34400,147.29854
34401,148.5111
34402,148.32443
34403,146.51633
34404,147.71394
34405,148.42833
34406,149.662
34407,150.84743
34408,165.9303
34409,177.75705
34410,181.24826
34411,179.77501
34412,177.92105
34413,177.66226
34414,179.5947
34415,181.68736
34416,183.92271
34417,186.05194
34418,184.51758
34419,182.47954
34420,181.9992
34421,183.61292
34422,185.47083
34423,187.47813
34424,189.40884
34425,182.75206
34426,179.27408
34427,179.20505
34428,177.49895
34429,174.72678
34430,172.96556
34431,174.48276
34432,176.54243
34433,178.86485
34434,181.12753
34435,180.03036
34436,177.48744
34437,176.8433
34438,178.50218
34439,180.47704
34440,182.62721
34441,184.71489
34442,204.87775
34443,208.87244
34444,211.26663
34445,216.09592
34446,212.10088
34447,210.16382
34448,210.61253
34449,211.44678
34450,212.4852
34451,213.44069
34452,218.78926
34453,214.85056
34454,212.87605
34455,213.11166
34456,213.73056
34457,214.55278
34458,215.32005
34459,182.18709
34460,159.96178
34461,154.64189
34462,153.40787
34463,151.93857
34464,148.63113
34465,148.91277
34466,149.31306
34467,150.35767
34468,151.51338
34469,153.99808
34470,153.56517
34471,151.00558
34472,151.46925
34473,151.94614
34474,153.01736
34475,154.20279
34476,151.58276
34477,146.76396
34478,145.50676
34479,146.05559
34480,146.14111
34481,144.26826
34482,145.44699
34483,146.12805
34484,147.35625
34485,148.51093
34486,148.32495
34487,146.51633
34488,147.71394
34489,148.42815
34490,149.662
34491,150.84709
34492,150.28606
34493,152.1747
34494,157.10992
34495,156.46269
34496,154.21806
34497,154.28487
34498,154.24434
34499,155.4344
34500,158.90257
34501,158.66147
34502,157.33696
34503,157.76799
34504,158.45627
34505,154.96886
34506,147.52711
34507,146.05833
34508,145.6486
34509,145.27148
34510,143.01244
34511,144.28474
34512,144.91412
34513,146.14815
34514,147.29733
34515,148.50664
34516,148.31996
34517,146.5153
34518,147.71446
34519,148.42953
34520,149.66373
34521,150.84897
34522,165.5774
34523,177.28928
34524,180.74733
34525,179.15593
34526,177.31744
34527,177.08337
34528,179.03761
34529,181.14882
34530,183.40187
34531,185.54845
34532,183.91225
34533,181.90167
34534,181.4442
34535,183.07988
34536,184.95633
34537,186.98201
34538,188.93059
34539,189.67812
34540,187.87584
34541,188.34467
34542,185.9077
34543,183.32271
34544,182.59201
34545,184.22238
34546,186.15137
34547,188.23201
34548,190.20668
34549,189.55121
34550,187.31413
34551,186.61314
34552,188.03452
34553,189.7274
34554,191.57722
34555,193.3515
34556,166.46625
34557,144.66151
34558,141.02899
34559,139.56229
34560,141.05545
34561,136.02405
34562,136.57768
34563,136.19698
34564,136.93265
34565,137.65785
34566,140.63574
34567,142.65164
34568,138.58276
34569,139.14465
34570,138.90956
34571,139.66876
34572,140.44891
34573,140.6883
34574,142.99612
34575,142.5218
34576,144.21898
34577,143.58084
34578,141.93451
34579,142.96967
34580,143.57191
34581,144.65912
34582,146.3295
34583,146.32382
34584,145.11264
34585,146.19211
34586,146.90477
34587,148.01721
34588,149.11282
34589,147.03236
34590,143.6231
34591,143.42441
34592,144.19649
34593,143.62584
34594,141.87578
34595,142.93224
34596,143.5362
34597,144.62477
34598,145.67659
34599,147.20134
34600,146.66608
34601,145.2016
34602,146.21204
34603,146.88966
34604,147.99437
34605,149.08672
34606,159.7844
34607,165.76888
34608,165.91809
34609,169.09435
34610,168.41722
34611,168.58998
34612,171.78047
34613,171.75249
34614,171.29672
34615,172.4679
34616,173.631
34617,158.39548
34618,146.67036
34619,145.94293
34620,142.46326
34621,144.86313
34622,146.76602
34623,146.45691
34624,145.14166
34625,147.00935
34626,148.76834
34627,146.88863
34628,143.6516
34629,143.50066
34630,144.94023
34631,145.21619
34632,144.05446
34633,145.47876
34634,147.20238
34635,146.73064
34636,145.27904
34637,146.28708
34638,206.23781
34639,234.82246
34640,244.7987
34641,264.50012
34642,259.25546
34643,255.77904
34644,254.3987
34645,253.26324
34646,252.41716
34647,251.5422
34648,267.08856
34649,260.42337
34650,256.4158
34651,254.60495
34652,253.31133
34653,252.29626
34654,251.27809
34655,174.60349
34656,153.52069
34657,148.78569
34658,146.12187
34659,145.54659
34660,142.99234
34661,144.27255
34662,144.90622
34663,146.14351
34664,147.2934
34665,148.48225
34666,148.29472
34667,146.51169
34668,147.72064
34669,148.44069
34670,149.67798
34671,150.86409
34672,159.50053
34673,165.66704
34674,165.79428
34675,168.3779
34676,167.66472
34677,166.89626
34678,167.56186
